reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015322-bib-0001,NCT02447991. ,Rizatriptan for episodic dizziness in vestibular migraine,,,, [CLINICALTRIALS.GOV: NCT02447991]   ,['citation-other'], NCT02447991. Rizatriptan for episodic dizziness in vestibular migraine [A phase II/III trial on rizatriptan for vestibular migraine]. http://clinicaltrials.gov/show/NCT02447991 (first received 19 May 2015). CENTRAL [CLINICALTRIALS.GOV: NCT02447991]    ,[''],,, NCT02447991 {published data only}  ,included,CD015322-bbs2-0001,,,,,,,,
CD015322-bib-0002,"Neuhauser H, Radtke A, von Brevern M, Lempert T. ",Zolmitriptan for treatment of migrainous vertigo: a pilot randomized placebo-controlled trial, Neurology ,2003,60,    ,['citation-journal']," Neuhauser H, Radtke A, von Brevern M, Lempert T. Zolmitriptan for treatment of migrainous vertigo: a pilot randomized placebo-controlled trial.  Neurology 2003;60(5):882-3. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1212/01.WNL.0000049476.40047.A3', 'https://www.ncbi.nlm.nih.gov/pubmed/12629256', 'https://scholar.google.com/scholar_lookup?title=Zolmitriptan+for+treatment+of+migrainous+vertigo:+a+pilot+randomized+placebo-controlled+trial+&author=H+Neuhauser&author=A+Radtke&author=M+Brevern&author=T+Lempert&publication_year=2003&hl=en']",12629256,https://doi.org/10.1212/01.WNL.0000049476.40047.A3, Neuhauser 2003 {published data only}  ,included,CD015322-bbs2-0002,,12629256,12629256,12629256,147,,,12629256
CD015322-bib-0003,ACTRN12616000683437. ,A test of the balance system in vestibular migraine,,,,   ,['citation-other'], ACTRN12616000683437. A test of the balance system in vestibular migraine [Diagnostic value of oVEMPs and cVEMPs in patients with vestibular migraine but without Meniere's disease]. http://anzctr.org.au/ACTRN12616000683437.aspx (first received 25 May 2016). CENTRAL    ,[''],,, ACTRN12616000683437 {published data only}  ,excluded,CD015322-bbs2-0003, This study is not an RCT.  ,,,,,,,
CD015322-bib-0004,"Byun YJ, Levy DA, Nguyen SA, Brennan E, Rizk HG. ",Treatment of vestibular migraine: a systematic review and meta-analysis, Laryngoscope ,2021,131,    ,['citation-journal']," Byun YJ, Levy DA, Nguyen SA, Brennan E, Rizk HG. Treatment of vestibular migraine: a systematic review and meta-analysis.  Laryngoscope 2021;131(1):186-94. CENTRAL [EMBASE: 2004334398]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/lary.28546', 'https://www.ncbi.nlm.nih.gov/pubmed/32083732', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+vestibular+migraine:+a+systematic+review+and+meta-analysis&author=YJ+Byun&author=DA+Levy&author=SA+Nguyen&author=E+Brennan&author=HG+Rizk&publication_year=2021&hl=en']",32083732,https://doi.org/10.1002/lary.28546, Byun 2021 {published data only}  ,excluded,CD015322-bbs2-0004," This article is a systematic review, not an RCT. The reference list has been checked to ensure that any relevant RCTs are included in this review.   ",,,32083732,68,,,32083732
CD015322-bib-0005,ChiCTR1800014766. ,Multi-center clinical study of patients with vertigo and migraine,,,,   ,['citation-other'], ChiCTR1800014766. Multi-center clinical study of patients with vertigo and migraine [Clinical characteristics and evaluation of vestibular eye movements in patients with vestibular migraine]. http://www.chictr.org.cn/showproj.aspx?proj=24833 (first received 3 February 2018). CENTRAL    ,[''],,, ChiCTR1800014766 {published data only}  ,excluded,CD015322-bbs2-0005, This study is not an RCT.  ,,,,,,,
CD015322-bib-0006,"Furman JM, Marcus DA. ",A pilot study of rizatriptan and visually-induced motion sickness in migraineurs, International Journal of Medical Sciences ,2009,6,    ,['citation-journal']," Furman JM, Marcus DA. A pilot study of rizatriptan and visually-induced motion sickness in migraineurs.  International Journal of Medical Sciences 2009;6(4):212-7. [CENTRAL: CN-00721128] CENTRAL [PMID: 19680473]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.7150/ijms.6.212', 'https://www.ncbi.nlm.nih.gov/pubmed/19680473', 'https://scholar.google.com/scholar_lookup?title=A+pilot+study+of+rizatriptan+and+visually-induced+motion+sickness+in+migraineurs&author=JM+Furman&author=DA+Marcus&publication_year=2009&hl=en']",19680473,https://doi.org/10.7150/ijms.6.212, Furman 2009 {published data only}  ,excluded,CD015322-bbs2-0006," This study is not an assessment of medications used to treat acute attacks of vestibular migraine. Instead, it aims to assess whether prophylactic treatment with triptans might improve motion sickness symptoms in those with vestibular migraine, when subjected to a vestibular stimulus.   ",19680473,19680473,19680473,18,https://www.medsci.org/v06p0212.pdf,,19680473
CD015322-bib-0007,"Furman JM, Marcus DA, Balaban CD. ",Rizatriptan reduces vestibular-induced motion sickness in migraineurs, Journal of Headache and Pain ,2011,12,    ,['citation-journal']," Furman JM, Marcus DA, Balaban CD. Rizatriptan reduces vestibular-induced motion sickness in migraineurs.  Journal of Headache and Pain 2011;12(1):81-8. [CENTRAL: CN-00802591] CENTRAL [EMBASE: 2011-05255-012] [PMID: 20862509]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s10194-010-0250-z', 'https://www.ncbi.nlm.nih.gov/pubmed/20862509', 'https://scholar.google.com/scholar_lookup?title=Rizatriptan+reduces+vestibular-induced+motion+sickness+in+migraineurs&author=JM+Furman&author=DA+Marcus&author=CD+Balaban&publication_year=2011&hl=en']",20862509,https://doi.org/10.1007/s10194-010-0250-z, Furman 2011 {published data only}NCT00360282  ,excluded,CD015322-bbs2-0007," This study is not an assessment of medications used to treat acute attacks of vestibular migraine. Instead, it aimed to assess whether prophylactic treatment with triptans might improve motion sickness symptoms in those with vestibular migraine, when subjected to a vestibular stimulus.   ",20862509,20862509,20862509,71,https://thejournalofheadacheandpain.biomedcentral.com/counter/pdf/10.1007/s10194-010-0250-z,,20862509
CD015322-bib-0008,NCT00360282. ,Does a migraine medication decrease rotational motion sickness in people suffering from migraines?,,,,   ,['citation-other'], NCT00360282. Does a migraine medication decrease rotational motion sickness in people suffering from migraines? [Effect of rizatriptan on rotational motion sickness in migraineurs]. https://clinicaltrials.gov/show/nct00360282 (first received August 2006). [CENTRAL: CN-00856751] CENTRAL    ,[''],,, Furman 2011 {published data only}NCT00360282  ,excluded,CD015322-bbs2-0007," This study is not an assessment of medications used to treat acute attacks of vestibular migraine. Instead, it aimed to assess whether prophylactic treatment with triptans might improve motion sickness symptoms in those with vestibular migraine, when subjected to a vestibular stimulus.   ",,,,,,,
CD015322-bib-0009,"Hou M, Xing H, Li C, Wang X, Deng D, Li J, et al. ","Short-term efficacy and safety of lasmiditan, a novel 5-HT1F receptor agonist, for the acute treatment of migraine: a systematic review and meta-analysis", Journal of Headache and Pain ,2020,21,    ,['citation-journal']," Hou M, Xing H, Li C, Wang X, Deng D, Li J, et al. Short-term efficacy and safety of lasmiditan, a novel 5-HT1F receptor agonist, for the acute treatment of migraine: a systematic review and meta-analysis.  Journal of Headache and Pain 2020;21(1):66. CENTRAL [PMID: 32503415]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s10194-020-01138-x', 'https://www.ncbi.nlm.nih.gov/pubmed/32503415', 'https://scholar.google.com/scholar_lookup?title=Short-term+efficacy+and+safety+of+lasmiditan,+a+novel+5-HT1F+receptor+agonist,+for+the+acute+treatment+of+migraine:+a+systematic+review+and+meta-analysis+&author=M+Hou&author=H+Xing&author=C+Li&author=X+Wang&author=D+Deng&author=J+Li&publication_year=2020&hl=en']",32503415,https://doi.org/10.1186/s10194-020-01138-x, Hou 2020 {published data only}  ,excluded,CD015322-bbs2-0008," This is a systematic review, not an RCT. The reference list has been checked to ensure that any relevant articles have been included in this review.   ",,,32503415,27,https://thejournalofheadacheandpain.biomedcentral.com/track/pdf/10.1186/s10194-020-01138-x,,32503415
CD015322-bib-0010,"Marcus DA, Furman JM. ","Prevention of motion sickness with rizatriptan: a double-blind, placebo-controlled pilot study", Medical Science Monitor ,2006,12,    ,['citation-journal']," Marcus DA, Furman JM. Prevention of motion sickness with rizatriptan: a double-blind, placebo-controlled pilot study.  Medical Science Monitor 2006;12(1):PI1-7. [CENTRAL: CN-00553748] CENTRAL [EMBASE: 2006039907] [PMID: 16369474]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16369474', 'https://scholar.google.com/scholar_lookup?title=Prevention+of+motion+sickness+with+rizatriptan:+a+double-blind,+placebo-controlled+pilot+study+&author=DA+Marcus&author=JM+Furman&publication_year=2006&hl=en']",16369474,, Marcus 2006 {published data only}  ,excluded,CD015322-bbs2-0009," This study is not an assessment of medications used to treat acute attacks of vestibular migraine. Instead, it aimed to assess whether prophylactic treatment with triptans might improve motion sickness symptoms in those with vestibular migraine, when subjected to a vestibular stimulus.   ",16369474,16369474,,,,,16369474
