reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015188-bib-0001,"Basta D, Borsellino L, Ernst A. ",Antivertiginous drug therapy does not hinder the efficacy of individualized vibrotactile neurofeedback training for vestibular rehabilitation - a randomized trial, International Journal of Rehabilitation Research ,2017,40,    ,['citation-journal']," Basta D, Borsellino L, Ernst A. Antivertiginous drug therapy does not hinder the efficacy of individualized vibrotactile neurofeedback training for vestibular rehabilitation - a randomized trial.  International Journal of Rehabilitation Research 2017;40(4):333-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/MRR.0000000000000245', 'https://www.ncbi.nlm.nih.gov/pubmed/28777127', 'https://scholar.google.com/scholar_lookup?title=Antivertiginous+drug+therapy+does+not+hinder+the+efficacy+of+individualized+vibrotactile+neurofeedback+training+for+vestibular+rehabilitation+-+a+randomized+trial+&author=D+Basta&author=L+Borsellino&author=A+Ernst&publication_year=2017&hl=en']",28777127,https://doi.org/10.1097/MRR.0000000000000245, Basta 2017 {published data only}  ,excluded,CD015188-bbs2-0001," This RCT did not recruit participants with a diagnosis of PPPD. Instead, it included people with presbyvertigo, unilateral horizontal semicircular canal loss or unilateral saccular disorders.    ",,,28777127,8.0,,,28777127
CD015188-bib-0002,Balaban C. ,Neural substrates linking balance control and anxiety, Physiology and Behavior ,2002,77,    ,['citation-journal'], Balaban C. Neural substrates linking balance control and anxiety.  Physiology and Behavior 2002;77(4-5):469-75.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1016/S0031-9384(02)00935-6', 'https://www.ncbi.nlm.nih.gov/pubmed/12526985', 'https://scholar.google.com/scholar_lookup?title=Neural+substrates+linking+balance+control+and+anxiety&author=C+Balaban&publication_year=2002&hl=en']",12526985,https://doi.org/10.1016/S0031-9384(02)00935-6, Balaban 2002 ,additional,CD015188-bbs2-0002,,12526985,12526985,12526985,266.0,,,12526985
CD015188-bib-0003,Carlisle JB. ,"Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals", Anaesthesia ,2017,72,    ,['citation-journal']," Carlisle JB. Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals.  Anaesthesia 2017;72:944-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/anae.13938', 'https://www.ncbi.nlm.nih.gov/pubmed/28580651', 'https://scholar.google.com/scholar_lookup?title=Data+fabrication+and+other+reasons+for+non-random+sampling+in+5087+randomised,+controlled+trials+in+anaesthetic+and+general+medical+journals+&author=JB+Carlisle&publication_year=2017&hl=en']",28580651,https://doi.org/10.1111/anae.13938, Carlisle 2017 ,additional,CD015188-bbs2-0003,,28580651,28580651,28580651,199.0,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/anae.13938,,28580651
CD015188-bib-0004,EuroQol group. ,EuroQol - a new facility for the measurement of health-related quality of life, Health Policy ,1990,16,    ,['citation-journal'], EuroQol group. EuroQol - a new facility for the measurement of health-related quality of life.  Health Policy 1990;16(3):199-208.    Link to article     PubMed     ,"['https://doi.org/10.1016/0168-8510(90)90421-9', 'https://www.ncbi.nlm.nih.gov/pubmed/10109801']",10109801,https://doi.org/10.1016/0168-8510(90)90421-9, EuroQol 1990 ,additional,CD015188-bbs2-0004,,41661214,,10109801,11034.0,,,10109801
CD015188-bib-0005,"Higgins JPT, Green S (editors). ","Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011",,,,. Available from training.cochrane.org/handbook/archive/v5.1/.   ,['citation-other']," Higgins JPT, Green S (editors). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011. Available from training.cochrane.org/handbook/archive/v5.1/.    ",[],,, Handbook 2011 ,additional,CD015188-bbs2-0005,,,,,,,,
CD015188-bib-0006,"Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al editor(s). ","Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021",,,,. Available from www.training.cochrane.org/handbook.   ,['citation-other']," Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021. Available from www.training.cochrane.org/handbook.    ",[],,, Handbook 2021 ,additional,CD015188-bbs2-0006,,,,,,,,
CD015188-bib-0007,"Herdman M, Gudex C, Lloyd A, Janssen M, Kind P, Parkin D, et al. ",Development and preliminary testing of the new five-level version of EQ-5D (EQ-5D-5L), Quality of Life Research ,2011,20,    ,['citation-journal']," Herdman M, Gudex C, Lloyd A, Janssen M, Kind P, Parkin D, et al. Development and preliminary testing of the new five-level version of EQ-5D (EQ-5D-5L).  Quality of Life Research 2011;20(10):1727-36.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s11136-011-9903-x', 'https://www.ncbi.nlm.nih.gov/pubmed/21479777', 'https://scholar.google.com/scholar_lookup?title=Development+and+preliminary+testing+of+the+new+five-level+version+of+EQ-5D+(EQ-5D-5L)&author=M+Herdman&author=C+Gudex&author=A+Lloyd&author=M+Janssen&author=P+Kind&author=D+Parkin&publication_year=2011&hl=en']",21479777,https://doi.org/10.1007/s11136-011-9903-x, Herdman 2011 ,additional,CD015188-bbs2-0007,,,21479777,21479777,7691,https://link.springer.com/content/pdf/10.1007/s11136-011-9903-x.pdf,,21479777
CD015188-bib-0008,"Jacobsen GP, Newman CW. ",The development of the Dizziness Handicap Inventory, Archives of Otolaryngology--Head and Neck Surgery ,1990,116,    ,['citation-journal']," Jacobsen GP, Newman CW. The development of the Dizziness Handicap Inventory.  Archives of Otolaryngology--Head and Neck Surgery 1990;116(4):424-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1001/archotol.1990.01870040046011', 'https://www.ncbi.nlm.nih.gov/pubmed/2317323', 'https://scholar.google.com/scholar_lookup?title=The+development+of+the+Dizziness+Handicap+Inventory&author=GP+Jacobsen&author=CW+Newman&publication_year=1990&hl=en']",2317323,https://doi.org/10.1001/archotol.1990.01870040046011, Jacobsen 1990 ,additional,CD015188-bbs2-0008,,,,2317323,2201,,,2317323
CD015188-bib-0009,"Jacobsen GP, Calder JH. ",A screening version of the Dizziness Handicap Inventory, American Journal of Otology ,1998,19,    ,['citation-journal']," Jacobsen GP, Calder JH. A screening version of the Dizziness Handicap Inventory.  American Journal of Otology 1998;19(6):804-8.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/9831158', 'https://scholar.google.com/scholar_lookup?title=A+screening+version+of+the+Dizziness+Handicap+Inventory&author=GP+Jacobsen&author=JH+Calder&publication_year=1998&hl=en']",9831158,, Jacobsen 1998 ,additional,CD015188-bbs2-0009,,,,,,,,9831158
CD015188-bib-0010,"Lefebvre C, Glanville J, Briscoe S, Littlewood A, Marshall C, Metzendorf M-I, et al. ","Technical Supplement to Chapter 4: Searching for and selecting studies. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021",,,,. Available from training.cochrane.org/handbook.   ,['citation-other']," Lefebvre C, Glanville J, Briscoe S, Littlewood A, Marshall C, Metzendorf M-I, et al. Technical Supplement to Chapter 4: Searching for and selecting studies. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021. Available from training.cochrane.org/handbook.    ",[],,, Lefebvre 2021 ,additional,CD015188-bbs2-0010,,,,,,,,
